FrameNum CenterX(mm) CenterY(mm) Areas
2037 90.77 59.81 Floor
2038 90.25 62.93 Floor
2039 89.66 66.02 Floor
2040 88.99 68.64 Floor
2041 88.17 70.83 OBJA
2042 87.47 72.53 OBJA
2043 86.93 74.07 OBJA
2044 86.70 75.19 OBJA
2045 86.86 75.94 OBJA
2046 87.26 76.46 OBJA
2047 87.76 76.97 OBJA
2048 88.36 77.34 OBJA
2049 88.95 77.88 OBJA
2050 89.44 78.39 OBJA
2051 89.82 78.98 OBJA
2052 90.26 79.72 OBJA
2053 90.72 80.61 OBJA
2054 91.16 81.57 OBJA
2055 91.49 82.62 OBJA
2056 91.63 83.70 OBJA
2057 91.60 85.09 OBJA
2058 91.40 86.71 OBJA
2059 91.13 88.59 OBJA
2060 90.89 90.74 OBJA
2061 90.75 93.28 OBJA
2062 90.82 96.11 Floor
2063 91.27 99.36 Floor
2064 91.99 102.77 Floor
2065 93.01 106.34 Floor
2066 94.17 109.99 Floor
2067 95.38 113.77 Floor
2068 96.47 117.60 Floor
2069 97.34 121.26 Floor
2070 98.08 124.93 Floor
2071 98.61 128.58 Floor
2072 99.12 132.18 Floor
2073 99.91 135.76 Floor
2074 100.99 139.11 Floor
2075 102.49 142.36 Floor
2076 104.21 145.40 Floor
2077 106.00 148.38 Floor
2078 107.64 151.29 Floor
2079 108.92 154.04 Floor
2080 109.80 156.71 Floor
2081 110.35 159.37 Floor
2082 110.69 161.85 Floor
2083 110.99 164.05 Floor
2084 111.45 165.85 Floor
2085 112.27 167.35 Floor
2086 113.38 168.49 Floor
2087 114.89 169.54 Floor
2088 116.68 170.51 Floor
2089 118.64 171.66 Floor
2090 120.57 172.87 Floor
2091 122.21 174.11 Floor
2092 123.45 175.11 Floor
2093 124.09 175.83 Floor
2094 124.23 176.15 Floor
2095 124.03 176.25 Floor
2096 123.55 176.05 Floor
2097 123.13 175.83 Floor
2098 122.75 175.59 Floor
2099 122.57 175.51 Floor
2100 122.53 175.48 Floor
2101 122.48 175.44 Floor
2102 122.44 175.36 Floor
2103 122.35 175.27 Floor
2104 122.29 175.20 Floor
2105 122.22 175.14 Floor
2106 122.22 175.12 Floor
2107 122.29 175.18 Floor
2108 122.35 175.28 Floor
2109 122.44 175.43 Floor
2110 122.57 175.58 Floor
2111 122.62 175.67 Floor
2112 122.61 175.72 Floor
2113 122.58 175.71 Floor
2114 122.51 175.62 Floor
2115 122.40 175.50 Floor
2116 122.41 175.47 Floor
2117 122.44 175.52 Floor
2118 122.55 175.62 Floor
2119 122.89 175.91 Floor
2120 123.46 176.44 Floor
2121 124.25 177.22 Floor
2122 125.47 178.18 Floor
2123 127.10 179.16 Floor
2124 129.11 180.15 Floor
2125 131.47 181.09 Floor
2126 134.03 181.93 Floor
2127 136.64 182.53 Floor
2128 139.10 182.90 Floor
2129 141.29 183.19 Floor
2130 143.12 183.49 Floor
2131 144.60 183.82 Floor
2132 145.75 184.10 Floor
2133 146.61 184.39 Floor
2134 147.12 184.68 Floor
2135 147.36 184.94 Floor
2136 147.44 185.14 Floor
2137 147.52 185.27 Floor
2138 147.49 185.34 Floor
2139 147.35 185.34 Floor
2140 147.44 185.37 Floor
2141 147.52 185.37 Floor
2142 147.62 185.32 Floor
2143 147.72 185.28 Floor
2144 147.91 185.20 Floor
2145 148.24 185.13 Floor
2146 148.84 185.13 Floor
2147 149.66 185.20 Floor
2148 150.94 185.30 Floor
2149 152.42 185.33 Floor
2150 154.16 185.27 Floor
2151 155.87 185.08 Floor
2152 157.68 184.70 Floor
2153 159.42 184.19 Floor
2154 161.45 183.55 Floor
2155 163.65 182.85 Floor
2156 166.13 182.22 Floor
2157 168.91 181.75 Floor
2158 172.18 181.49 Floor
2159 175.55 181.46 Floor
2160 179.01 181.62 Floor
2161 182.26 181.92 Floor
2162 185.14 182.19 Floor
2163 187.58 182.35 Floor
2164 189.45 182.25 Floor
2165 190.80 181.89 Floor
2166 191.68 181.41 Floor
2167 192.09 180.87 Floor
2168 192.36 180.42 Floor
2169 192.57 180.09 Floor
2170 192.87 179.87 Floor
2171 193.21 179.76 Floor
2172 193.79 179.61 Floor
2173 194.50 179.38 Floor
2174 195.25 179.08 Floor
2175 196.23 178.96 Floor
2176 197.27 179.07 Floor
2177 198.36 179.40 Floor
2178 199.65 180.02 Floor
2179 200.96 180.81 Floor
2180 202.34 181.73 Floor
2181 203.91 182.62 Floor
2182 205.53 183.34 Floor
2183 207.13 183.84 Floor
2184 208.97 184.13 Floor
2185 211.14 184.28 Floor
2186 213.62 184.29 Floor
2187 216.29 184.16 Floor
2188 219.14 184.00 Floor
2189 221.80 183.78 Floor
2190 224.11 183.69 Floor
2191 226.01 183.73 Floor
2192 227.15 183.89 Floor
2193 227.70 184.18 Floor
2194 227.84 184.54 Floor
2195 227.77 184.89 Floor
2196 227.73 185.27 Floor
2197 227.81 185.60 Floor
2198 228.22 185.91 Floor
2199 228.88 186.21 Floor
2200 229.64 186.63 Floor
2201 230.54 187.20 Floor
2202 231.49 187.91 Floor
2203 232.50 188.65 Floor
2204 233.46 189.37 Floor
2205 233.95 189.88 Floor
2206 234.19 190.26 Floor
2207 234.12 190.56 Floor
2208 233.86 190.78 Floor
2209 233.52 190.98 Floor
2210 233.00 191.18 Floor
2211 232.50 191.45 Floor
2212 232.21 191.72 Floor
2213 232.17 192.03 Floor
2214 232.15 192.27 Floor
2215 231.92 192.39 Floor
2216 231.89 192.58 Floor
2217 231.97 192.84 Floor
2218 232.27 193.17 Floor
2219 232.74 193.55 Floor
2220 233.30 193.92 Floor
2221 233.96 194.26 Floor
2222 234.70 194.57 Floor
2223 235.52 194.89 Floor
2224 236.36 195.18 Floor
2225 237.22 195.48 Floor
2226 238.13 195.71 Floor
2227 239.03 195.91 Floor
2228 239.84 196.00 Floor
2229 240.43 195.87 Floor
2230 240.72 195.54 Floor
2231 240.71 194.84 Floor
2232 240.42 193.80 Floor
2233 239.95 192.61 Floor
2234 239.37 191.35 Floor
2235 238.65 190.09 Floor
2236 237.74 188.83 Floor
2237 236.93 187.71 Floor
2238 236.17 186.75 Floor
2239 235.68 185.95 Floor
2240 235.53 185.31 Floor
2241 235.83 184.71 Floor
2242 236.55 184.23 Floor
2243 237.64 183.95 Floor
2244 238.96 183.81 Floor
2245 240.27 183.76 Floor
2246 241.35 183.73 Floor
2247 242.33 183.65 Floor
2248 243.06 183.57 Floor
2249 243.70 183.48 Floor
2250 244.21 183.44 Floor
2251 244.61 183.47 Floor
2252 244.95 183.62 Floor
2253 245.15 183.83 Floor
2254 245.32 184.12 Floor
2255 245.42 184.45 Floor
2256 245.32 184.73 Floor
2257 244.96 184.89 Floor
2258 244.48 184.96 Floor
2259 243.91 184.95 Floor
2260 243.27 184.90 Floor
2261 242.75 184.85 Floor
2262 242.37 184.84 Floor
2263 242.12 184.82 Floor
2264 242.18 184.87 Floor
2265 242.27 184.99 Floor
2266 242.31 185.10 Floor
2267 242.25 185.23 Floor
2268 242.09 185.29 Floor
2269 241.85 185.23 Floor
2270 241.52 185.03 Floor
2271 241.23 184.78 Floor
2272 240.94 184.25 Floor
2273 240.83 183.33 Floor
2274 240.94 182.16 Floor
2275 241.26 180.57 Floor
2276 241.75 178.57 Floor
2277 242.43 176.24 Floor
2278 243.14 173.65 Floor
2279 244.01 170.85 Floor
2280 244.94 167.98 Floor
2281 246.04 165.26 Floor
2282 247.37 162.52 Floor
2283 248.97 159.80 Floor
2284 250.75 157.10 Floor
2285 252.64 154.45 Floor
2286 254.30 151.87 Floor
2287 255.60 149.56 Floor
2288 256.44 147.59 Floor
2289 256.81 145.93 Floor
2290 256.74 144.59 Floor
2291 256.33 143.61 Floor
2292 255.72 142.89 Floor
2293 255.03 142.24 OBJA1
2294 254.28 141.46 OBJA1
2295 253.61 140.65 OBJA1
2296 253.02 139.64 OBJA1
2297 252.51 138.63 OBJA1
2298 252.08 137.70 OBJA1
2299 251.79 136.93 OBJA1
2300 251.55 136.33 OBJA1
2301 251.32 135.87 OBJA1
2302 251.17 135.68 OBJA1
2303 251.06 135.65 OBJA1
2304 250.95 135.61 OBJA1
2305 250.95 135.60 OBJA1
2306 251.00 135.55 OBJA1
2307 251.12 135.54 OBJA1
2308 251.20 135.61 OBJA1
2309 251.28 135.68 OBJA1
2310 251.32 135.73 OBJA1
2311 251.28 135.62 OBJA1
2312 251.25 135.31 OBJA1
2313 251.19 134.61 OBJA1
2314 251.08 133.32 OBJA1
2315 250.96 131.54 OBJA1
2316 250.78 129.32 OBJA1
2317 250.55 126.84 OBJA1
2318 249.98 124.05 OBJA1
2319 249.30 121.40 Floor
2320 248.45 119.16 Floor
2321 247.51 117.22 Floor
2322 246.68 115.45 Floor
2323 246.02 113.48 Floor
2324 245.56 111.30 Floor
2325 245.33 108.92 Floor
2326 245.36 106.47 Floor
2327 245.52 103.85 Floor
2328 245.59 101.12 Floor
2329 245.64 98.66 Floor
2330 245.33 96.29 Floor
2331 244.68 93.86 Floor
2332 243.77 91.32 Floor
2333 242.65 88.53 Floor
2334 241.42 85.54 Floor
2335 240.26 82.30 Floor
2336 239.37 79.07 Floor
2337 238.81 75.82 Floor
2338 238.52 72.62 Floor
2339 238.39 69.49 Floor
2340 238.07 66.42 Floor
2341 237.37 63.48 Floor
2342 236.32 60.79 Floor
2343 234.99 58.39 Floor
2344 233.51 56.11 Floor
2345 232.12 54.00 Floor
2346 230.98 52.17 Floor
2347 230.20 50.68 Floor
2348 229.74 49.43 Floor
2349 229.58 48.50 Floor
2350 229.53 47.88 Floor
2351 229.43 47.41 Floor
2352 229.35 47.14 Floor
2353 229.33 47.01 Floor
2354 229.31 46.91 Floor
2355 229.36 46.83 Floor
2356 229.53 46.75 Floor
2357 229.76 46.76 Floor
2358 230.01 46.88 Floor
2359 230.27 47.00 Floor
2360 230.61 47.07 Floor
2361 231.12 46.94 Floor
2362 231.75 46.69 Floor
2363 232.32 46.21 Floor
2364 232.78 45.54 Floor
2365 233.13 44.75 Floor
2366 233.33 43.92 Floor
2367 233.35 43.10 Floor
2368 233.18 42.34 Floor
2369 232.87 41.55 Floor
2370 232.56 40.80 Floor
2371 232.30 40.08 Floor
2372 232.03 39.53 Floor
2373 231.60 39.04 Floor
2374 231.14 38.77 Floor
2375 230.64 39.02 Floor
2376 230.12 39.72 Floor
2377 229.64 40.82 Floor
2378 229.09 42.13 Floor
2379 228.47 43.57 Floor
2380 227.64 45.01 Floor
2381 226.54 46.18 Floor
2382 225.09 46.95 Floor
2383 222.97 47.11 Floor
2384 220.44 46.70 Floor
2385 217.41 45.94 Floor
2386 213.85 44.76 Floor
2387 209.86 43.17 Floor
2388 205.44 41.38 Floor
2389 NaN NaN Floor
2390 NaN NaN Floor
2391 190.43 36.82 Floor
2392 NaN NaN Floor
2393 179.91 35.55 Floor
2394 175.19 35.40 Floor
2395 170.83 35.32 Floor
2396 166.84 35.14 Floor
2397 163.32 34.66 Floor
2398 159.95 33.97 Floor
2399 156.61 33.15 Floor
2400 153.38 32.48 Floor
2401 150.04 32.16 Floor
2402 146.24 32.20 Floor
2403 142.40 32.66 Floor
2404 138.59 33.39 Floor
2405 134.68 34.17 Floor
2406 130.90 34.79 Floor
2407 127.21 35.13 Floor
2408 123.35 35.14 Floor
2409 119.67 34.90 Floor
2410 116.32 34.55 Floor
2411 113.22 34.20 Floor
2412 110.56 33.95 Floor
2413 108.44 33.94 Floor
2414 106.77 34.20 Floor
2415 105.48 34.70 Floor
2416 104.51 35.42 Floor
2417 103.62 36.31 Floor
2418 102.59 37.28 Floor
2419 101.66 38.18 Floor
2420 100.70 39.08 Floor
2421 99.56 40.01 Floor
2422 98.34 40.99 Floor
2423 97.10 42.18 Floor
2424 95.87 43.77 Floor
2425 94.76 45.72 Floor
2426 93.78 48.03 Floor
2427 92.87 50.67 Floor
2428 91.99 53.32 Floor
2429 91.19 55.74 Floor
2430 90.18 58.06 Floor
2431 89.04 59.85 Floor
2432 87.75 61.24 Floor
2433 86.49 62.42 Floor
2434 85.36 63.42 Floor
2435 84.44 64.19 Floor
2436 83.76 65.01 Floor
2437 83.16 65.58 Floor
2438 82.97 66.11 Floor
2439 82.89 66.33 Floor
2440 83.15 66.71 OBJA
2441 83.76 66.98 OBJA
2442 84.55 67.38 OBJA
2443 85.44 67.91 OBJA
2444 86.38 68.51 OBJA
2445 87.23 69.27 OBJA
2446 87.98 70.15 OBJA
2447 88.60 70.99 OBJA
2448 88.97 71.83 OBJA
2449 89.08 72.56 OBJA
2450 89.24 73.57 OBJA
2451 89.34 74.59 OBJA
2452 89.49 75.62 OBJA
2453 89.60 76.50 OBJA
2454 89.67 77.24 OBJA
2455 89.73 77.83 OBJA
2456 89.88 78.30 OBJA
2457 90.01 78.60 OBJA
2458 89.91 78.74 OBJA
2459 89.84 79.05 OBJA
2460 89.69 79.44 OBJA
2461 89.65 80.11 OBJA
2462 89.72 81.12 OBJA
2463 89.88 82.27 OBJA
2464 90.13 83.49 OBJA
2465 90.52 84.60 OBJA
2466 91.04 85.71 OBJA
2467 91.57 86.56 OBJA
2468 91.93 87.37 OBJA
2469 92.16 87.98 OBJA
2470 92.22 88.52 OBJA
2471 92.27 89.15 OBJA
2472 92.29 89.81 OBJA
2473 92.34 90.40 OBJA
2474 92.47 90.82 OBJA
2475 92.66 91.02 OBJA
2476 92.96 91.15 OBJA
2477 93.35 91.12 OBJA
2478 93.71 91.04 OBJA
2479 94.17 90.87 OBJA
2480 94.54 90.71 OBJA
2481 94.92 90.63 OBJA
2482 95.33 90.63 OBJA
2483 95.75 90.74 OBJA
2484 96.15 90.88 OBJA
2485 96.38 91.06 OBJA
2486 96.56 91.37 OBJA
2487 96.79 91.85 OBJA
2488 97.06 92.41 OBJA
2489 97.37 92.93 OBJA
2490 97.69 93.34 OBJA
2491 98.15 93.61 OBJA
2492 98.66 93.73 OBJA
2493 99.21 93.67 OBJA
2494 99.69 93.46 OBJA
2495 99.96 93.24 OBJA
2496 100.15 93.14 OBJA
2497 100.29 93.23 OBJA
2498 100.39 93.36 OBJA
2499 100.47 93.55 OBJA
2500 100.55 93.67 OBJA
2501 100.67 93.69 OBJA
2502 100.74 93.62 OBJA
2503 100.84 93.48 OBJA
2504 100.92 93.33 OBJA
2505 100.93 93.20 OBJA
2506 100.97 93.07 OBJA
2507 101.03 92.97 OBJA
2508 101.09 92.89 OBJA
2509 101.18 92.84 OBJA
2510 101.37 92.70 OBJA
2511 101.37 92.54 OBJA
2512 101.50 92.40 OBJA
2513 101.77 92.27 OBJA
2514 102.05 92.15 OBJA
2515 102.35 92.01 OBJA
2516 102.87 91.85 OBJA
2517 103.48 91.73 OBJA
2518 104.23 91.68 OBJA
2519 105.01 91.61 OBJA
2520 105.77 91.48 Floor
2521 106.26 91.24 Floor
2522 106.72 90.96 Floor
2523 107.11 90.66 Floor
2524 107.26 90.31 Floor
2525 107.31 89.98 Floor
2526 107.38 89.68 Floor
2527 107.28 89.47 Floor
2528 107.08 89.30 Floor
2529 106.77 89.11 Floor
2530 106.38 88.81 Floor
2531 105.89 88.41 Floor
2532 105.35 88.00 Floor
2533 104.84 87.62 Floor
2534 104.39 87.26 Floor
2535 104.18 87.00 Floor
2536 104.26 86.74 Floor
2537 104.84 86.48 Floor
2538 106.08 86.10 Floor
2539 108.09 85.56 Floor
2540 110.53 84.86 Floor
2541 113.42 84.05 Floor
2542 116.51 83.10 Floor
2543 119.77 82.27 Floor
2544 123.01 81.59 Floor
2545 126.24 81.22 Floor
2546 129.30 81.11 Floor
2547 132.32 81.29 Floor
2548 135.10 81.46 Floor
2549 137.76 81.66 Floor
2550 140.04 81.78 Floor
2551 142.60 81.98 Floor
2552 144.79 81.85 Floor
2553 147.03 81.86 Floor
2554 149.75 82.33 Floor
2555 152.53 83.21 Floor
2556 155.69 84.75 Floor
2557 NaN NaN Floor
2558 160.81 88.35 Floor
2559 162.55 90.03 Floor
2560 163.67 91.38 Floor
2561 164.51 92.64 Floor
2562 164.65 93.34 Floor
2563 164.44 93.71 Floor
2564 164.78 94.24 Floor
2565 165.46 94.77 Floor
2566 167.20 95.65 Floor
2567 168.45 96.18 Floor
2568 169.14 96.34 Floor
2569 169.75 96.14 OBJA1
2570 170.51 95.74 OBJA1
2571 171.31 95.38 OBJA1
2572 172.18 95.02 OBJA1
2573 172.97 94.53 OBJA1
2574 174.28 94.40 OBJA1
2575 175.95 94.59 OBJA1
2576 178.09 95.07 OBJA1
2577 179.48 95.41 OBJA1
2578 180.81 95.80 OBJA1
2579 182.54 96.18 OBJA1
2580 184.61 96.70 OBJA1
2581 186.54 97.32 OBJA1
2582 188.42 97.91 OBJA1
2583 190.04 98.37 OBJA1
2584 191.42 98.82 OBJA1
2585 192.55 99.19 OBJA1
2586 193.38 99.46 OBJA1
2587 193.74 99.60 OBJA1
2588 194.24 99.77 OBJA1
2589 194.70 99.80 OBJA1
2590 195.29 99.77 OBJA1
2591 195.61 99.68 OBJA1
2592 196.01 99.41 OBJA1
2593 196.71 99.13 OBJA1
2594 197.33 98.78 OBJA1
2595 197.92 98.38 OBJA1
2596 198.46 98.04 OBJA1
2597 199.06 97.75 Floor
2598 199.53 97.52 Floor
2599 200.00 97.28 Floor
2600 200.42 97.06 Floor
2601 200.55 96.94 Floor
2602 200.85 96.96 Floor
2603 201.24 97.12 Floor
2604 201.38 97.27 Floor
2605 201.59 97.39 Floor
2606 201.94 97.53 Floor
2607 202.45 97.57 Floor
2608 202.78 97.49 Floor
2609 203.26 97.35 Floor
2610 203.74 97.14 Floor
2611 204.17 96.91 Floor
2612 204.65 96.68 Floor
2613 205.03 96.38 Floor
2614 205.39 96.09 Floor
2615 205.52 95.78 Floor
2616 205.46 95.49 Floor
2617 205.14 95.30 Floor
2618 204.62 95.26 Floor
2619 204.03 95.32 Floor
2620 203.42 95.50 Floor
2621 202.83 95.70 Floor
2622 202.27 95.89 Floor
2623 201.78 96.04 Floor
2624 201.21 96.23 Floor
2625 200.45 96.37 Floor
2626 199.59 96.47 Floor
2627 198.76 96.51 Floor
2628 198.10 96.45 Floor
2629 197.56 96.20 Floor
2630 197.24 95.74 Floor
2631 197.12 94.99 Floor
2632 197.11 93.98 Floor
2633 197.41 92.67 Floor
2634 197.94 91.23 Floor
2635 198.75 89.66 Floor
2636 199.94 88.03 Floor
2637 201.44 86.33 Floor
2638 203.21 84.48 Floor
2639 205.00 82.65 Floor
2640 206.85 80.86 Floor
2641 208.77 79.15 Floor
2642 210.80 77.67 Floor
2643 213.22 76.33 Floor
2644 215.93 75.33 Floor
2645 218.89 74.67 Floor
2646 222.11 74.26 Floor
2647 225.30 73.90 Floor
2648 228.34 73.44 Floor
2649 231.02 73.07 Floor
2650 233.14 72.67 Floor
2651 234.70 72.15 Floor
2652 236.06 71.66 Floor
2653 237.26 71.13 Floor
2654 238.42 70.63 Floor
2655 239.68 70.36 Floor
2656 241.22 70.53 Floor
2657 242.78 71.10 Floor
2658 244.35 72.13 Floor
2659 246.00 73.74 Floor
2660 247.42 75.66 Floor
2661 248.74 77.74 Floor
2662 250.28 80.05 Floor
2663 251.95 82.37 Floor
2664 253.77 84.64 Floor
2665 255.71 87.12 Floor
2666 257.62 90.07 Floor
2667 259.17 93.30 Floor
2668 260.27 96.91 Floor
2669 260.87 100.84 Floor
2670 260.84 105.02 Floor
2671 260.46 109.14 Floor
2672 259.98 113.25 Floor
2673 259.51 117.15 Floor
2674 259.19 120.77 Floor
2675 259.12 124.10 Floor
2676 259.20 127.33 Floor
2677 259.27 130.33 Floor
2678 259.09 133.22 Floor
2679 258.56 136.00 Floor
2680 257.53 139.00 Floor
2681 256.20 141.96 Floor
2682 254.78 145.06 Floor
2683 253.49 148.23 Floor
2684 252.50 151.47 Floor
2685 251.86 154.68 Floor
2686 251.59 157.73 Floor
2687 251.57 160.50 Floor
2688 251.71 162.83 Floor
2689 251.86 164.70 Floor
2690 251.85 166.11 Floor
2691 251.68 167.02 Floor
2692 251.52 167.46 Floor
2693 251.42 167.55 Floor
2694 251.39 167.43 Floor
2695 251.39 167.26 Floor
2696 251.34 167.22 Floor
2697 251.13 167.33 Floor
2698 250.75 167.73 Floor
2699 250.09 168.49 Floor
2700 249.21 169.49 Floor
2701 248.24 170.66 Floor
2702 247.33 171.79 Floor
2703 246.66 172.70 Floor
2704 246.28 173.33 Floor
2705 246.11 173.83 Floor
2706 245.99 174.23 Floor
2707 245.95 174.37 Floor
2708 245.83 174.50 Floor
2709 245.63 174.66 Floor
2710 245.32 174.87 Floor
2711 244.93 175.17 Floor
2712 244.49 175.59 Floor
2713 243.96 176.19 Floor
2714 243.39 176.94 Floor
2715 242.77 177.71 Floor
2716 242.17 178.36 Floor
2717 241.54 178.79 Floor
2718 240.84 179.04 Floor
2719 239.99 179.06 Floor
2720 238.91 178.96 Floor
2721 237.49 178.87 Floor
2722 235.81 178.92 Floor
2723 233.83 179.24 Floor
2724 231.53 179.83 Floor
2725 229.04 180.53 Floor
2726 226.45 181.32 Floor
2727 223.56 182.14 Floor
2728 220.60 182.84 Floor
2729 217.66 183.34 Floor
2730 215.01 183.60 Floor
2731 212.67 183.58 Floor
2732 210.97 183.37 Floor
2733 209.99 183.08 Floor
2734 209.58 182.81 Floor
2735 209.68 182.53 Floor
2736 210.07 182.27 Floor
2737 210.27 182.04 Floor
2738 210.19 181.79 Floor
2739 209.80 181.58 Floor
2740 209.06 181.45 Floor
2741 207.88 181.54 Floor
2742 206.47 181.82 Floor
2743 205.01 182.30 Floor
2744 203.46 182.92 Floor
2745 201.96 183.66 Floor
2746 200.57 184.40 Floor
2747 198.99 185.12 Floor
2748 197.34 185.67 Floor
2749 195.72 186.00 Floor
2750 194.07 186.15 Floor
2751 192.22 186.16 Floor
2752 190.33 186.01 Floor
2753 188.19 185.74 Floor
2754 186.02 185.38 Floor
2755 184.04 185.06 Floor
2756 182.43 184.83 Floor
2757 181.07 184.72 Floor
2758 180.12 184.72 Floor
2759 179.58 184.84 Floor
2760 179.25 185.06 Floor
2761 178.87 185.33 Floor
2762 178.47 185.72 Floor
2763 177.87 186.10 Floor
2764 177.20 186.51 Floor
2765 176.42 186.88 Floor
2766 175.56 187.17 Floor
2767 174.35 187.29 Floor
2768 172.90 187.19 Floor
2769 171.20 186.78 Floor
2770 169.32 186.16 Floor
2771 167.22 185.34 Floor
2772 165.10 184.48 Floor
2773 163.24 183.70 Floor
2774 161.74 183.16 Floor
2775 160.73 182.88 Floor
2776 160.15 182.89 Floor
2777 159.90 183.05 Floor
2778 160.02 183.24 Floor
2779 160.28 183.46 Floor
2780 160.59 183.67 Floor
2781 160.60 183.78 Floor
2782 160.22 183.86 Floor
2783 159.50 183.98 Floor
2784 158.35 184.20 Floor
2785 156.89 184.48 Floor
2786 155.27 184.71 Floor
2787 153.34 184.83 Floor
2788 151.26 184.85 Floor
2789 149.15 184.73 Floor
2790 147.10 184.43 Floor
2791 145.14 184.01 Floor
2792 143.15 183.58 Floor
2793 141.12 183.24 Floor
2794 139.08 183.05 Floor
2795 136.98 183.12 Floor
2796 134.86 183.42 Floor
2797 132.37 183.95 Floor
2798 129.71 184.66 Floor
2799 127.05 185.33 Floor
2800 124.26 185.87 Floor
2801 121.39 186.19 Floor
2802 118.38 186.17 Floor
2803 115.44 185.91 Floor
2804 112.76 185.50 Floor
2805 110.39 185.17 Floor
2806 108.52 184.99 Floor
2807 107.09 184.98 Floor
2808 106.18 185.14 Floor
2809 105.74 185.35 Floor
2810 105.50 185.61 Floor
2811 105.43 185.82 Floor
2812 105.38 185.90 Floor
2813 105.34 185.92 Floor
2814 105.32 185.88 Floor
2815 105.30 185.86 Floor
2816 105.37 185.86 Floor
2817 105.47 185.86 Floor
2818 105.61 185.88 Floor
2819 105.74 185.88 Floor
2820 105.86 185.85 Floor
2821 105.95 185.81 Floor
2822 106.01 185.75 Floor
2823 106.01 185.70 Floor
2824 105.98 185.67 Floor
2825 105.86 185.69 Floor
2826 105.73 185.68 Floor
2827 105.53 185.60 Floor
2828 105.44 185.42 Floor
2829 105.30 185.05 Floor
2830 105.04 184.47 Floor
2831 104.71 183.76 Floor
2832 104.29 182.99 Floor
2833 103.74 182.30 Floor
2834 102.98 181.75 Floor
2835 102.03 181.33 Floor
2836 100.97 180.86 Floor
2837 99.94 180.22 Floor
2838 99.00 179.32 Floor
2839 98.13 178.18 Floor
2840 97.27 176.70 Floor
2841 96.48 175.03 Floor
2842 95.75 173.36 Floor
2843 95.08 171.85 Floor
2844 94.34 170.49 Floor
2845 93.46 169.12 Floor
2846 92.56 167.60 Floor
2847 91.67 165.78 Floor
2848 90.94 163.51 Floor
2849 90.54 160.94 Floor
2850 90.41 158.14 Floor
2851 90.49 155.20 Floor
2852 90.77 152.36 Floor
2853 91.09 149.79 Floor
2854 91.21 147.33 Floor
2855 90.90 144.91 Floor
2856 90.23 142.38 Floor
2857 89.22 139.51 Floor
2858 88.14 136.00 Floor
2859 87.19 132.00 Floor
2860 86.52 127.68 Floor
2861 86.16 123.09 Floor
2862 86.05 118.38 Floor
2863 86.01 113.67 Floor
2864 85.93 109.03 Floor
2865 85.74 104.72 Floor
2866 85.33 100.72 Floor
2867 84.81 97.06 Floor
2868 84.39 93.64 Floor
2869 84.29 90.57 Floor
2870 84.63 87.83 Floor
2871 85.34 85.26 Floor
2872 86.22 82.67 Floor
2873 87.09 79.95 Floor
2874 87.87 76.98 Floor
2875 88.40 73.71 Floor
2876 88.66 70.10 Floor
2877 88.68 66.35 Floor
2878 88.65 62.67 Floor
2879 88.71 59.38 Floor
2880 88.88 56.71 Floor
2881 89.16 54.77 Floor
2882 89.50 53.66 Floor
2883 89.83 53.24 Floor
2884 90.12 53.28 Floor
2885 90.33 53.53 Floor
2886 90.47 53.88 Floor
2887 90.50 54.15 Floor
2888 90.57 54.19 Floor
2889 90.62 54.07 Floor
2890 90.54 53.81 Floor
2891 90.31 53.32 Floor
2892 89.84 52.66 Floor
2893 89.14 51.84 Floor
2894 88.22 50.93 Floor
2895 87.08 49.97 Floor
2896 85.78 49.12 Floor
2897 84.46 48.41 Floor
2898 83.21 47.82 Floor
2899 82.07 47.37 Floor
2900 81.00 47.10 Floor
2901 80.08 46.87 Floor
2902 79.34 46.72 Floor
2903 78.80 46.45 Floor
2904 78.36 45.92 Floor
2905 77.94 45.12 Floor
2906 77.48 44.03 Floor
2907 76.91 42.66 Floor
2908 76.21 40.97 Floor
2909 75.49 39.13 Floor
2910 74.79 37.30 Floor
2911 74.27 35.61 Floor
2912 74.01 34.27 Floor
2913 74.03 33.25 Floor
2914 74.21 32.72 Floor
2915 74.54 32.63 Floor
2916 74.93 32.85 Floor
2917 75.26 33.32 Floor
2918 75.43 33.83 Floor
2919 75.47 34.34 Floor
2920 75.40 34.82 Floor
2921 75.23 35.23 Floor
2922 74.93 35.61 Floor
2923 74.53 36.00 Floor
2924 74.00 36.45 Floor
2925 73.47 36.81 Floor
2926 72.92 37.10 Floor
2927 72.32 37.33 Floor
2928 71.79 37.37 Floor
2929 71.46 37.35 Floor
2930 71.40 37.41 Floor
2931 71.48 37.50 Floor
2932 71.70 37.75 Floor
2933 72.06 38.19 Floor
2934 72.40 38.78 Floor
2935 72.69 39.46 Floor
2936 72.93 40.26 Floor
2937 73.03 41.04 Floor
2938 73.14 41.76 Floor
2939 73.31 42.50 Floor
2940 73.49 43.17 Floor
2941 73.55 43.74 Floor
2942 73.54 44.22 Floor
2943 73.56 44.63 Floor
2944 73.41 44.97 Floor
2945 73.12 45.25 Floor
2946 72.83 45.50 Floor
2947 72.48 45.66 Floor
2948 72.24 45.74 Floor
2949 72.15 45.76 Floor
2950 72.21 45.73 Floor
2951 72.41 45.66 Floor
2952 72.79 45.56 Floor
2953 73.37 45.50 Floor
2954 73.95 45.49 Floor
