FrameNum CenterX(mm) CenterY(mm) Areas
2383 194.35 32.72 Floor
2384 191.98 32.40 Floor
2385 189.65 31.96 Floor
2386 187.32 31.53 Floor
2387 184.96 31.20 Floor
2388 182.57 31.08 Floor
2389 180.17 31.33 Floor
2390 177.92 31.93 Floor
2391 175.67 32.78 Floor
2392 173.34 33.68 Floor
2393 170.97 34.47 Floor
2394 168.43 34.92 Floor
2395 165.82 34.98 Floor
2396 163.09 34.65 Floor
2397 160.16 34.04 Floor
2398 157.18 33.40 Floor
2399 154.21 32.83 Floor
2400 151.36 32.54 Floor
2401 148.41 32.57 Floor
2402 145.50 32.93 Floor
2403 142.70 33.57 Floor
2404 139.85 34.36 Floor
2405 137.03 35.22 Floor
2406 134.34 36.01 Floor
2407 131.54 36.53 Floor
2408 128.80 36.77 Floor
2409 126.12 36.69 Floor
2410 123.36 36.45 Floor
2411 120.52 36.07 Floor
2412 117.68 35.66 Floor
2413 114.83 35.42 Floor
2414 112.05 35.47 Floor
2415 109.51 35.78 Floor
2416 107.30 36.33 Floor
2417 105.48 36.88 Floor
2418 104.10 37.38 Floor
2419 103.13 37.69 Floor
2420 102.41 37.81 Floor
2421 101.93 37.68 Floor
2422 101.56 37.34 Floor
2423 101.29 36.97 Floor
2424 101.13 36.61 Floor
2425 101.00 36.31 Floor
2426 100.87 36.16 Floor
2427 100.79 36.09 Floor
2428 100.67 36.05 Floor
2429 100.56 36.00 Floor
2430 100.37 35.88 Floor
2431 100.01 35.66 Floor
2432 99.33 35.26 Floor
2433 98.59 34.79 Floor
2434 97.78 34.25 Floor
2435 97.02 33.74 Floor
2436 96.46 33.38 Floor
2437 96.07 33.12 Floor
2438 96.02 33.02 Floor
2439 96.20 33.11 Floor
2440 96.68 33.28 Floor
2441 97.33 33.55 Floor
2442 97.93 33.88 Floor
2443 98.56 34.23 Floor
2444 99.09 34.55 Floor
2445 99.59 34.80 Floor
2446 99.92 35.03 Floor
2447 100.13 35.17 Floor
2448 100.32 35.36 Floor
2449 100.42 35.72 Floor
2450 100.58 36.33 Floor
2451 100.62 37.35 Floor
2452 100.34 38.84 Floor
2453 99.68 40.80 Floor
2454 98.63 43.24 Floor
2455 97.31 45.84 Floor
2456 95.62 48.51 Floor
2457 93.75 51.03 Floor
2458 91.85 53.35 Floor
2459 90.00 55.52 Floor
2460 88.31 57.46 Floor
2461 86.99 59.11 Floor
2462 85.98 60.54 Floor
2463 85.36 61.79 Floor
2464 85.16 62.80 Floor
2465 85.44 63.45 Floor
2466 85.92 63.89 Floor
2467 86.50 64.19 Floor
2468 87.02 64.54 Floor
2469 87.38 65.12 Floor
2470 87.57 65.95 Floor
2471 87.57 66.99 Floor
2472 87.30 68.18 Floor
2473 86.87 69.48 Floor
2474 86.31 70.75 Floor
2475 85.71 72.05 Floor
2476 85.13 73.38 Floor
2477 84.59 74.82 Floor
2478 84.12 76.36 Floor
2479 83.82 78.27 Floor
2480 83.73 80.45 Floor
2481 83.80 82.86 Floor
2482 84.09 85.45 Floor
2483 84.57 88.24 Floor
2484 85.20 91.02 Floor
2485 85.86 93.74 Floor
2486 86.45 96.42 Floor
2487 86.71 99.07 Floor
2488 86.63 101.65 Floor
2489 86.21 104.42 Floor
2490 85.60 107.26 Floor
2491 84.95 110.17 Floor
2492 84.45 113.17 Floor
2493 84.19 116.25 Floor
2494 84.32 119.30 Floor
2495 84.77 122.28 Floor
2496 85.40 125.29 Floor
2497 85.89 128.35 Floor
2498 86.11 131.37 Floor
2499 86.00 134.45 Floor
2500 85.67 137.59 Floor
2501 85.20 140.62 Floor
2502 84.81 143.47 Floor
2503 84.73 146.25 Floor
2504 85.04 148.92 Floor
2505 85.77 151.45 Floor
2506 86.81 153.84 Floor
2507 87.88 156.21 Floor
2508 88.81 158.41 Floor
2509 89.41 160.44 Floor
2510 89.67 162.40 Floor
2511 89.55 164.05 Floor
2512 89.18 165.31 Floor
2513 88.73 166.32 Floor
2514 88.27 166.99 Floor
2515 87.89 167.39 Floor
2516 87.65 167.57 Floor
2517 87.53 167.57 Floor
2518 87.49 167.51 Floor
2519 87.37 167.51 Floor
2520 87.20 167.69 Floor
2521 86.99 168.01 Floor
2522 86.91 168.40 Floor
2523 87.03 168.87 Floor
2524 87.53 169.43 Floor
2525 88.27 169.95 Floor
2526 89.26 170.43 Floor
2527 90.54 170.87 Floor
2528 91.92 171.37 Floor
2529 93.25 172.04 Floor
2530 94.65 172.89 Floor
2531 96.06 173.92 Floor
2532 97.48 174.91 Floor
2533 98.93 175.96 Floor
2534 100.42 177.03 Floor
2535 101.61 177.96 Floor
2536 102.62 178.84 Floor
2537 103.69 179.67 Floor
2538 104.83 180.38 Floor
2539 106.21 180.91 Floor
2540 108.19 181.18 Floor
2541 110.67 181.17 Floor
2542 113.53 180.92 Floor
2543 116.90 180.60 Floor
2544 120.70 180.30 Floor
2545 124.71 180.10 Floor
2546 129.03 180.10 Floor
2547 NaN NaN Floor
2548 NaN NaN Floor
2549 NaN NaN Floor
2550 NaN NaN Floor
2551 NaN NaN Floor
2552 156.73 181.81 Floor
2553 159.28 181.55 Floor
2554 161.03 181.13 Floor
2555 162.31 180.56 Floor
2556 163.56 179.98 Floor
2557 165.28 179.46 Floor
2558 167.97 179.10 Floor
2559 171.32 178.81 Floor
2560 175.26 178.59 Floor
2561 NaN NaN Floor
2562 NaN NaN Floor
2563 NaN NaN Floor
2564 NaN NaN Floor
2565 NaN NaN Floor
2566 NaN NaN Floor
2567 NaN NaN Floor
2568 NaN NaN Floor
2569 NaN NaN Floor
2570 212.91 176.90 Floor
2571 219.32 177.12 Floor
2572 225.56 177.46 Floor
2573 230.81 177.91 Floor
2574 234.27 178.37 Floor
2575 235.03 178.75 Floor
2576 236.93 178.72 Floor
2577 238.27 178.43 Floor
2578 239.27 178.05 Floor
2579 240.17 177.63 Floor
2580 241.12 177.25 Floor
2581 242.12 177.00 Floor
2582 243.04 176.96 Floor
2583 243.81 177.16 Floor
2584 244.39 177.52 Floor
2585 244.77 177.94 Floor
2586 244.98 178.37 Floor
2587 244.96 178.75 Floor
2588 244.88 179.02 Floor
2589 244.90 179.13 Floor
2590 245.02 179.08 Floor
2591 245.13 179.00 Floor
2592 245.14 178.90 Floor
2593 245.12 178.85 Floor
2594 245.05 178.81 Floor
2595 245.03 178.78 Floor
2596 245.03 178.77 Floor
2597 244.99 178.80 Floor
2598 244.94 178.82 Floor
2599 244.93 178.81 Floor
2600 244.96 178.79 Floor
2601 244.93 178.74 Floor
2602 244.94 178.69 Floor
2603 244.99 178.64 Floor
2604 245.03 178.59 Floor
2605 245.05 178.54 Floor
2606 245.09 178.52 Floor
2607 245.10 178.51 Floor
2608 245.06 178.53 Floor
2609 244.96 178.53 Floor
2610 244.83 178.53 Floor
2611 244.67 178.53 Floor
2612 244.56 178.53 Floor
2613 244.49 178.53 Floor
2614 244.40 178.53 Floor
2615 244.37 178.56 Floor
2616 244.39 178.53 Floor
2617 244.46 178.51 Floor
2618 244.54 178.51 Floor
2619 244.66 178.50 Floor
2620 244.80 178.47 Floor
2621 244.84 178.43 Floor
2622 244.81 178.37 Floor
2623 244.75 178.33 Floor
2624 244.64 178.33 Floor
2625 244.59 178.36 Floor
2626 244.53 178.34 Floor
2627 244.57 178.39 Floor
2628 244.66 178.47 Floor
2629 244.87 178.56 Floor
2630 245.07 178.67 Floor
2631 245.17 178.77 Floor
2632 245.24 178.85 Floor
2633 245.29 178.94 Floor
2634 245.31 179.02 Floor
2635 245.30 179.07 Floor
2636 245.26 179.10 Floor
2637 245.17 179.10 Floor
2638 245.07 179.03 Floor
2639 245.02 178.99 Floor
2640 244.91 178.94 Floor
2641 244.88 178.94 Floor
2642 244.91 178.96 Floor
2643 245.00 179.02 Floor
2644 245.14 179.11 Floor
2645 245.27 179.20 Floor
2646 245.43 179.27 Floor
2647 245.48 179.28 Floor
2648 245.51 179.23 Floor
2649 245.48 179.18 Floor
2650 245.38 179.11 Floor
2651 245.33 179.07 Floor
2652 245.25 179.04 Floor
2653 245.22 179.04 Floor
2654 245.22 179.06 Floor
2655 245.25 179.06 Floor
2656 245.33 179.06 Floor
2657 245.38 179.06 Floor
2658 245.43 179.06 Floor
2659 245.48 179.06 Floor
2660 245.50 179.06 Floor
2661 245.51 179.06 Floor
2662 245.47 179.04 Floor
2663 245.47 179.04 Floor
2664 245.50 179.07 Floor
2665 245.54 179.11 Floor
2666 245.59 179.16 Floor
2667 245.67 179.24 Floor
2668 245.74 179.26 Floor
2669 245.70 179.26 Floor
2670 245.67 179.28 Floor
2671 245.64 179.30 Floor
2672 245.59 179.30 Floor
2673 245.59 179.35 Floor
2674 245.58 179.45 Floor
2675 245.62 179.53 Floor
2676 245.70 179.65 Floor
2677 245.82 179.79 Floor
2678 245.90 179.86 Floor
2679 245.89 179.91 Floor
2680 245.97 180.00 Floor
2681 246.04 180.08 Floor
2682 246.10 180.15 Floor
2683 246.07 180.18 Floor
2684 245.99 180.25 Floor
2685 246.03 180.33 Floor
2686 246.10 180.46 Floor
2687 246.22 180.59 Floor
2688 246.31 180.68 Floor
2689 246.35 180.74 Floor
2690 246.46 180.86 Floor
2691 246.52 180.96 Floor
2692 246.50 181.03 Floor
2693 246.40 181.13 Floor
2694 246.34 181.31 Floor
2695 246.37 181.52 Floor
2696 246.39 181.78 Floor
2697 246.48 182.04 Floor
2698 246.55 182.28 Floor
2699 246.58 182.47 Floor
2700 246.61 182.65 Floor
2701 246.55 182.75 Floor
2702 246.44 182.69 Floor
2703 246.43 182.58 Floor
2704 246.41 182.32 Floor
2705 246.49 181.86 Floor
2706 246.62 181.23 Floor
2707 246.83 180.43 Floor
2708 246.99 179.53 Floor
2709 247.03 178.47 Floor
2710 246.98 177.35 Floor
2711 246.78 176.18 Floor
2712 246.55 174.93 Floor
2713 246.40 173.63 Floor
2714 246.32 172.28 Floor
2715 246.51 170.87 Floor
2716 246.91 169.36 Floor
2717 247.42 167.84 Floor
2718 248.00 166.47 Floor
2719 248.64 165.25 Floor
2720 249.39 164.17 Floor
2721 250.09 163.13 Floor
2722 250.85 162.00 Floor
2723 251.54 160.68 Floor
2724 252.19 159.14 OBJR1
2725 252.76 157.43 OBJR1
2726 253.06 155.49 OBJR1
2727 252.86 153.32 OBJR1
2728 252.25 151.35 OBJR1
2729 251.45 149.63 OBJR1
2730 250.47 148.09 OBJR1
2731 249.46 146.67 OBJR1
2732 248.62 145.46 OBJR1
2733 248.02 144.34 OBJR1
2734 247.81 143.30 OBJR1
2735 247.94 142.41 OBJR1
2736 248.21 141.47 OBJR1
2737 248.57 140.43 OBJR1
2738 248.97 139.53 OBJR1
2739 249.45 138.64 OBJR1
2740 249.89 137.69 OBJR1
2741 250.34 136.70 OBJR1
2742 250.74 135.74 OBJR1
2743 251.00 134.71 OBJR1
2744 251.11 133.80 OBJR1
2745 251.03 133.16 OBJR1
2746 250.73 132.69 OBJR1
2747 250.26 132.34 OBJR1
2748 249.58 132.12 OBJR1
2749 248.83 131.93 OBJR1
2750 248.08 131.75 OBJR1
2751 247.40 131.48 OBJR1
2752 246.74 131.05 OBJR1
2753 246.15 130.52 OBJR1
2754 245.47 129.94 OBJR1
2755 244.70 129.35 OBJR1
2756 243.91 128.75 OBJR1
2757 243.22 128.19 OBJR1
2758 242.57 127.72 OBJR1
2759 242.09 127.43 OBJR1
2760 241.77 127.32 OBJR1
2761 241.61 127.30 OBJR1
2762 241.66 127.53 OBJR1
2763 241.99 127.93 OBJR1
2764 242.31 128.39 OBJR1
2765 242.63 128.87 OBJR1
2766 242.99 129.34 OBJR1
2767 243.38 129.78 OBJR1
2768 243.57 130.09 OBJR1
2769 243.52 130.23 OBJR1
2770 243.17 130.15 OBJR1
2771 242.62 130.06 OBJR1
2772 241.97 130.06 OBJR1
2773 241.26 130.15 OBJR1
2774 240.52 130.32 OBJR1
2775 239.94 130.60 OBJR1
2776 239.46 130.87 OBJR1
2777 239.02 131.11 OBJR1
2778 238.58 131.18 OBJR1
2779 238.16 131.06 OBJR1
2780 237.95 131.06 OBJR1
2781 237.70 130.94 OBJR1
2782 237.31 130.65 OBJR1
2783 236.86 130.35 OBJR1
2784 236.42 130.07 OBJR1
2785 235.95 129.79 OBJR1
2786 235.51 129.57 OBJR1
2787 234.92 129.16 OBJR1
2788 234.64 129.04 OBJR1
2789 234.66 129.19 OBJR1
2790 234.93 129.66 OBJR1
2791 235.18 130.03 OBJR1
2792 235.56 130.49 OBJR1
2793 236.12 131.11 OBJR1
2794 236.57 131.54 OBJR1
2795 236.95 131.85 OBJR1
2796 237.35 132.05 OBJR1
2797 237.49 131.88 OBJR1
2798 237.81 131.86 OBJR1
2799 238.05 131.77 OBJR1
2800 238.20 131.67 OBJR1
2801 238.35 131.54 OBJR1
2802 238.47 131.42 OBJR1
2803 238.57 131.34 OBJR1
2804 238.45 131.08 OBJR1
2805 238.26 130.73 OBJR1
2806 238.07 130.34 OBJR1
2807 237.67 129.67 OBJR1
2808 237.39 128.96 OBJR1
2809 236.96 128.13 OBJR1
2810 236.43 127.11 OBJR1
2811 236.40 126.17 Floor
2812 236.43 125.23 Floor
2813 236.37 124.36 Floor
2814 236.54 123.91 Floor
2815 236.45 123.53 Floor
2816 236.26 123.43 Floor
2817 235.77 123.36 Floor
2818 235.09 123.35 Floor
2819 234.30 123.33 Floor
2820 233.75 123.32 Floor
2821 233.91 123.48 Floor
2822 234.28 123.60 Floor
2823 234.87 123.62 Floor
2824 235.88 123.80 Floor
2825 236.76 123.86 Floor
2826 237.49 123.84 Floor
2827 237.92 123.70 Floor
2828 238.08 123.47 Floor
2829 238.21 123.36 Floor
2830 238.23 123.41 Floor
2831 238.16 123.46 Floor
2832 238.11 123.53 Floor
2833 237.98 123.65 Floor
2834 237.78 123.74 Floor
2835 237.64 123.82 Floor
2836 237.43 123.80 Floor
2837 237.24 123.79 Floor
2838 237.16 123.78 Floor
2839 237.11 123.77 Floor
2840 237.16 123.87 Floor
2841 237.21 123.88 Floor
2842 237.25 123.92 Floor
2843 237.21 124.03 Floor
2844 237.14 124.03 Floor
2845 237.06 124.00 Floor
2846 236.92 123.98 Floor
2847 236.83 123.88 Floor
2848 236.79 123.70 Floor
2849 236.84 123.45 Floor
2850 237.05 123.22 Floor
2851 237.26 122.94 Floor
2852 237.49 122.64 Floor
2853 237.70 122.36 Floor
2854 237.93 122.12 Floor
2855 238.12 121.96 Floor
2856 238.28 121.87 Floor
2857 238.44 121.81 Floor
2858 238.60 121.76 Floor
2859 238.78 121.78 Floor
2860 238.95 121.80 Floor
2861 238.99 121.81 Floor
2862 239.04 121.83 Floor
2863 238.99 121.88 Floor
2864 238.90 121.91 Floor
2865 238.81 121.91 Floor
2866 238.70 121.84 Floor
2867 238.60 121.84 Floor
2868 238.56 121.91 Floor
2869 238.59 122.10 Floor
2870 238.64 122.32 Floor
2871 238.61 122.55 Floor
2872 238.75 122.97 Floor
2873 238.87 123.41 Floor
2874 238.91 123.77 Floor
2875 238.91 124.07 Floor
2876 238.89 124.20 Floor
2877 238.87 124.23 Floor
2878 238.90 124.11 Floor
2879 239.00 123.87 Floor
2880 239.14 123.55 Floor
2881 239.28 123.24 Floor
2882 239.55 123.04 Floor
2883 239.79 122.87 Floor
2884 239.93 122.73 Floor
2885 240.04 122.67 Floor
2886 240.13 122.59 Floor
2887 240.13 122.54 Floor
2888 240.11 122.48 Floor
2889 240.13 122.46 Floor
2890 240.13 122.49 Floor
2891 240.15 122.50 Floor
2892 240.26 122.48 Floor
2893 240.31 122.52 Floor
2894 240.44 122.57 Floor
2895 240.57 122.63 Floor
2896 240.61 122.67 Floor
2897 240.66 122.76 Floor
2898 240.75 122.90 Floor
2899 240.92 123.16 Floor
2900 241.07 123.50 Floor
2901 241.17 123.93 Floor
2902 241.27 124.50 Floor
2903 241.29 125.18 Floor
2904 241.35 125.90 Floor
2905 241.35 126.41 Floor
2906 241.32 126.53 Floor
2907 241.41 126.38 Floor
2908 241.65 125.68 Floor
2909 242.11 124.46 Floor
2910 242.77 122.86 Floor
2911 243.60 121.01 Floor
2912 244.74 118.93 Floor
2913 246.00 116.69 Floor
2914 247.29 114.22 Floor
2915 248.51 111.46 Floor
2916 249.62 108.52 Floor
2917 250.58 105.35 Floor
2918 251.42 101.99 Floor
2919 252.24 98.64 Floor
2920 253.10 95.53 Floor
2921 254.16 92.55 Floor
2922 255.46 89.74 Floor
2923 256.86 87.07 Floor
2924 258.21 84.38 Floor
2925 259.20 81.47 Floor
2926 259.77 78.46 Floor
2927 259.75 75.29 Floor
2928 259.18 71.98 Floor
2929 258.37 68.61 Floor
2930 257.54 65.41 Floor
2931 256.99 62.50 Floor
2932 256.85 60.02 Floor
2933 257.10 58.02 Floor
2934 257.71 56.48 Floor
2935 258.44 55.10 Floor
2936 259.17 54.12 Floor
2937 259.58 53.45 Floor
2938 259.56 52.85 Floor
2939 259.13 52.41 Floor
2940 258.20 52.06 Floor
2941 256.71 51.73 Floor
2942 254.86 51.37 Floor
2943 252.64 50.90 Floor
2944 250.25 50.15 Floor
2945 247.82 49.05 Floor
2946 245.39 47.71 Floor
2947 242.93 46.11 Floor
2948 240.54 44.32 Floor
2949 238.19 42.49 Floor
2950 235.85 40.73 Floor
2951 233.71 39.26 Floor
2952 232.02 38.37 Floor
2953 230.64 38.06 Floor
2954 229.50 38.21 Floor
2955 228.59 38.83 Floor
2956 227.63 39.64 Floor
2957 226.65 40.41 Floor
2958 225.44 41.11 Floor
2959 224.11 41.47 Floor
2960 222.83 41.44 Floor
2961 221.70 41.28 Floor
2962 220.86 41.03 Floor
2963 220.22 40.67 Floor
2964 219.72 40.36 Floor
2965 219.35 40.27 Floor
2966 219.08 40.50 Floor
2967 219.01 41.20 Floor
2968 218.94 42.42 Floor
2969 219.13 43.95 Floor
2970 219.49 45.85 Floor
2971 219.80 48.29 Floor
2972 219.98 50.98 Floor
2973 219.88 53.74 Floor
2974 219.51 56.34 Floor
2975 218.90 58.79 OBJR1
2976 218.19 61.07 OBJR1
2977 217.46 62.97 OBJR1
2978 216.74 64.45 OBJR1
2979 216.29 65.48 OBJR1
2980 216.10 66.14 OBJR1
2981 216.18 66.61 OBJR1
2982 216.48 66.86 OBJR1
2983 216.92 67.00 OBJR1
2984 217.42 67.00 OBJR1
2985 217.89 67.11 OBJR1
2986 218.24 67.27 OBJR1
2987 218.53 67.47 OBJR1
2988 218.81 67.75 OBJR1
2989 219.18 68.05 OBJR1
2990 219.55 68.47 OBJR1
2991 219.83 68.88 OBJR1
2992 220.03 69.50 OBJR1
2993 220.08 70.22 OBJR1
2994 219.99 71.04 OBJR1
2995 219.77 71.95 OBJR1
2996 219.52 72.96 OBJR1
2997 219.35 73.96 OBJR1
2998 219.38 74.99 OBJR1
2999 219.56 76.08 OBJR1
3000 219.82 77.25 OBJR1
3001 220.03 78.31 OBJR1
3002 220.27 79.43 OBJR1
3003 220.47 80.48 OBJR1
3004 220.76 81.52 OBJR1
3005 221.00 82.62 OBJR1
3006 221.38 83.70 OBJR1
3007 221.87 84.64 OBJR1
3008 222.35 85.39 OBJR1
3009 222.73 85.96 OBJR1
3010 223.07 86.24 OBJR1
3011 223.26 86.21 OBJR1
3012 223.31 85.94 OBJR1
3013 223.31 85.60 OBJR1
3014 223.29 85.18 OBJR1
3015 223.20 84.86 OBJR1
3016 223.26 84.64 OBJR1
3017 223.46 84.53 OBJR1
3018 223.51 84.45 OBJR1
3019 223.53 84.55 OBJR1
3020 223.43 84.83 OBJR1
3021 223.11 85.33 OBJR1
3022 222.57 85.92 OBJR1
3023 221.97 86.56 OBJR1
3024 221.34 87.09 OBJR1
3025 220.64 87.60 OBJR1
3026 220.14 87.96 OBJR1
3027 219.72 88.27 OBJR1
3028 219.57 88.07 OBJR1
3029 219.61 87.49 OBJR1
3030 219.67 86.77 OBJR1
3031 219.74 85.93 OBJR1
3032 219.88 85.07 Floor
3033 219.95 84.17 Floor
3034 219.90 83.33 Floor
3035 219.61 82.73 Floor
3036 219.28 82.41 Floor
3037 218.84 82.41 Floor
3038 218.54 82.09 Floor
3039 218.31 81.77 Floor
3040 218.18 81.43 Floor
3041 218.04 81.26 Floor
3042 218.18 80.97 Floor
3043 218.32 80.54 Floor
3044 218.23 80.36 Floor
3045 217.80 80.54 Floor
3046 217.05 81.20 Floor
3047 216.18 82.08 Floor
3048 215.24 83.01 Floor
3049 214.49 83.88 Floor
3050 213.81 84.51 Floor
3051 213.06 85.12 Floor
3052 212.63 85.12 Floor
3053 211.93 85.21 Floor
3054 210.45 86.00 Floor
3055 NaN NaN Floor
3056 204.83 90.47 Floor
3057 NaN NaN Floor
3058 NaN NaN Floor
3059 189.73 104.09 Floor
3060 NaN NaN Floor
3061 179.23 111.45 Floor
3062 174.95 113.07 OBJR
3063 NaN NaN OBJR
3064 NaN NaN OBJR
3065 NaN NaN OBJR
3066 161.77 111.11 OBJR
3067 159.58 110.87 OBJR
3068 NaN NaN OBJR
3069 NaN NaN OBJR
3070 156.40 111.94 OBJR
3071 156.16 112.40 OBJR
3072 155.89 112.63 OBJR
3073 155.14 112.68 OBJR
3074 154.15 112.56 OBJR
3075 152.96 112.36 OBJR
3076 151.41 112.12 OBJR
3077 149.99 112.11 OBJR
3078 148.49 112.22 OBJR
3079 147.57 112.54 OBJR
3080 146.78 112.88 OBJR
3081 146.14 113.08 OBJR
3082 145.86 113.14 OBJR
3083 145.62 113.11 OBJR
3084 145.45 112.91 OBJR
3085 145.20 112.57 OBJR
3086 144.83 112.15 OBJR
3087 144.30 111.73 OBJR
3088 143.83 111.35 OBJR
3089 143.19 111.05 OBJR
3090 142.69 110.88 OBJR
3091 142.43 110.70 OBJR
3092 142.50 110.70 OBJR
3093 142.62 110.79 OBJR
3094 142.78 111.00 OBJR
3095 142.90 111.25 OBJR
3096 143.16 111.61 OBJR
3097 143.35 112.04 OBJR
3098 143.35 112.50 OBJR
3099 143.22 112.99 OBJR
3100 143.09 113.36 OBJR
3101 142.99 113.63 OBJR
3102 142.84 113.90 OBJR
3103 142.95 114.04 OBJR
3104 143.26 114.15 OBJR
3105 143.43 114.27 OBJR
3106 143.40 114.40 OBJR
3107 143.49 114.59 OBJR
3108 143.45 114.84 OBJR
3109 143.58 115.12 OBJR
3110 143.94 115.33 OBJR
3111 144.72 115.52 OBJR
3112 145.99 115.72 OBJR
3113 147.66 115.95 OBJR
3114 149.53 116.18 OBJR
3115 150.88 116.47 OBJR
3116 151.70 116.78 OBJR
3117 152.35 117.14 OBJR
3118 152.48 117.45 OBJR
3119 152.37 117.62 OBJR
3120 152.27 117.64 OBJR
3121 152.37 117.53 OBJR
3122 152.67 117.36 OBJR
3123 152.95 117.21 OBJR
3124 153.37 117.02 OBJR
3125 153.64 116.84 OBJR
3126 153.86 116.72 OBJR
3127 153.94 116.67 OBJR
3128 153.94 116.66 OBJR
3129 153.80 116.69 OBJR
3130 153.74 116.70 OBJR
3131 153.59 116.67 OBJR
3132 153.53 116.71 OBJR
3133 153.43 116.72 OBJR
3134 153.36 116.71 OBJR
3135 153.34 116.70 OBJR
3136 153.32 116.70 OBJR
3137 153.32 116.72 OBJR
3138 153.43 116.73 OBJR
3139 153.63 116.75 OBJR
3140 154.01 116.72 OBJR
3141 154.36 116.66 OBJR
3142 154.80 116.64 OBJR
3143 155.12 116.58 OBJR
3144 155.40 116.53 OBJR
3145 155.48 116.55 OBJR
3146 155.48 116.59 OBJR
3147 155.49 116.59 OBJR
3148 155.49 116.60 OBJR
3149 155.54 116.63 OBJR
3150 155.56 116.65 OBJR
3151 155.50 116.69 OBJR
3152 155.43 116.76 OBJR
3153 155.33 116.83 OBJR
3154 155.22 116.90 OBJR
3155 154.93 117.02 OBJR
3156 154.78 117.07 OBJR
3157 154.74 117.07 OBJR
3158 154.73 117.07 OBJR
3159 154.85 117.04 OBJR
3160 155.03 116.98 OBJR
3161 155.31 116.89 OBJR
3162 155.62 116.74 OBJR
3163 156.07 116.50 OBJR
3164 156.44 116.16 OBJR
3165 156.87 115.78 OBJR
3166 157.42 115.32 OBJR
3167 157.89 114.83 OBJR
3168 158.39 114.34 OBJR
3169 158.74 113.78 OBJR
3170 158.96 113.37 OBJR
3171 159.16 112.96 OBJR
3172 159.16 112.53 OBJR
3173 159.24 112.13 OBJR
3174 159.25 111.74 OBJR
3175 159.30 111.23 OBJR
3176 159.08 110.46 OBJR
3177 158.62 109.66 Floor
3178 158.17 108.77 Floor
3179 157.33 107.65 Floor
3180 156.38 106.73 Floor
3181 155.31 105.71 Floor
3182 153.89 104.31 Floor
3183 152.73 103.03 Floor
3184 151.46 101.52 Floor
3185 NaN NaN Floor
3186 148.92 98.58 Floor
3187 147.56 97.25 Floor
3188 145.83 95.51 Floor
3189 144.34 94.09 Floor
3190 143.05 92.72 Floor
3191 141.94 91.16 Floor
3192 141.03 89.38 Floor
3193 140.68 87.85 Floor
3194 140.43 86.11 Floor
3195 140.58 84.83 Floor
3196 140.94 83.82 Floor
3197 141.15 82.71 Floor
3198 140.96 81.33 Floor
3199 141.18 80.50 Floor
3200 141.26 79.37 Floor
3201 141.34 78.37 Floor
3202 141.52 77.54 Floor
3203 141.70 76.89 Floor
3204 141.89 76.58 Floor
3205 141.97 76.52 Floor
3206 142.01 76.71 Floor
3207 141.96 76.81 Floor
3208 141.74 76.90 Floor
3209 141.61 77.14 Floor
3210 141.37 77.24 Floor
3211 141.21 77.36 Floor
3212 141.16 77.39 Floor
3213 141.11 77.32 Floor
3214 141.25 77.50 Floor
3215 141.28 77.44 Floor
3216 141.38 77.33 Floor
3217 141.43 77.15 Floor
3218 141.46 77.06 Floor
3219 141.54 76.96 Floor
3220 141.52 76.94 Floor
3221 141.48 76.85 Floor
3222 141.44 76.83 Floor
3223 141.32 76.78 Floor
3224 141.28 77.00 Floor
3225 141.27 77.23 Floor
3226 141.27 77.44 Floor
3227 141.23 77.62 Floor
3228 141.25 77.70 Floor
3229 141.21 77.68 Floor
3230 141.01 77.58 Floor
3231 140.72 77.34 Floor
3232 140.26 77.12 Floor
3233 139.60 76.88 Floor
3234 138.88 76.79 Floor
3235 138.02 76.61 Floor
3236 137.14 76.37 Floor
3237 136.24 75.93 Floor
3238 135.45 75.28 Floor
3239 134.55 74.31 Floor
3240 133.44 73.02 Floor
3241 132.09 71.51 Floor
3242 130.42 69.81 Floor
3243 128.38 68.03 Floor
3244 125.92 66.27 Floor
3245 122.89 64.59 Floor
3246 119.46 63.26 Floor
3247 115.97 62.25 Floor
3248 112.57 61.50 Floor
3249 109.39 60.94 Floor
3250 106.82 60.58 Floor
3251 105.05 60.32 Floor
3252 104.10 60.04 Floor
3253 103.87 59.76 Floor
3254 104.00 59.42 Floor
3255 104.30 59.13 Floor
3256 104.63 58.96 Floor
3257 104.96 58.85 Floor
3258 105.14 58.83 Floor
3259 105.09 58.88 Floor
3260 105.04 58.99 Floor
3261 104.75 59.19 Floor
3262 104.45 59.53 Floor
3263 104.03 60.09 Floor
3264 103.45 60.66 Floor
3265 102.88 61.32 Floor
3266 102.28 61.96 Floor
3267 101.62 62.66 Floor
3268 100.99 63.53 Floor
3269 100.25 64.51 Floor
3270 99.42 65.75 Floor
3271 98.27 67.29 Floor
3272 97.06 69.15 Floor
3273 95.56 71.20 Floor
3274 93.92 73.27 Floor
3275 92.09 75.31 Floor
3276 90.20 77.19 Floor
3277 88.25 79.14 Floor
3278 86.53 81.07 Floor
3279 85.15 83.10 Floor
3280 84.24 85.26 Floor
3281 83.86 87.47 Floor
3282 84.01 89.67 Floor
3283 84.48 91.76 Floor
3284 85.13 93.66 Floor
3285 85.82 95.33 Floor
3286 86.50 96.88 Floor
3287 87.04 98.46 Floor
3288 87.55 100.09 Floor
3289 87.96 101.95 Floor
3290 88.31 103.97 Floor
