Frame X Y
327 235.20 111.89
328 235.37 111.44
329 235.48 110.81
330 235.48 110.77
331 235.48 109.99
332 235.02 109.99
333 234.94 109.91
334 234.46 109.80
335 234.13 109.80
336 234.12 109.57
337 233.89 109.54
338 233.51 109.32
339 232.87 108.70
340 231.26 107.39
341 230.57 107.12
342 229.20 106.36
343 228.04 105.98
344 228.04 105.98
345 228.04 105.98
346 228.04 106.10
347 228.04 106.25
348 228.16 106.30
349 228.17 106.40
350 228.17 106.81
351 228.39 107.72
352 229.05 107.85
353 229.10 108.10
354 229.20 108.97
355 229.20 108.97
356 229.20 109.55
357 229.20 109.64
358 229.20 109.64
359 229.25 109.64
360 229.32 108.85
361 229.44 108.85
362 229.60 108.78
363 229.62 108.67
364 229.62 108.51
365 229.60 108.50
366 229.43 108.50
367 229.16 108.51
368 229.16 108.56
369 229.43 109.03
370 229.53 109.21
371 229.62 109.95
372 229.66 110.66
373 229.66 111.48
374 229.66 111.52
375 229.66 111.70
376 229.50 111.74
377 229.50 111.74
378 229.36 111.74
379 229.30 110.95
380 229.24 110.31
381 228.78 110.26
382 228.38 110.26
383 228.29 110.26
384 228.10 111.26
385 227.98 111.54
386 227.75 111.84
387 227.75 113.08
388 227.68 114.55
389 227.68 114.78
390 227.03 115.89
391 226.76 116.74
392 225.36 117.84
393 225.36 117.84
394 225.13 117.84
395 225.00 117.48
396 225.00 116.65
397 223.88 116.65
398 223.88 116.65
399 223.87 116.71
400 223.85 116.80
401 223.14 117.02
402 221.01 117.91
403 220.85 118.25
404 220.79 118.27
405 220.25 119.55
406 220.21 120.18
407 219.45 120.34
408 218.09 121.39
409 218.09 122.37
410 218.09 123.31
411 219.34 123.34
412 219.35 123.34
413 219.44 123.31
414 221.01 122.66
415 222.63 121.87
416 225.61 119.12
417 226.66 118.17
418 228.75 117.49
419 231.07 114.88
420 231.34 114.64
421 231.82 114.64
422 231.82 114.64
423 233.03 115.21
424 233.51 117.97
425 234.24 119.59
426 235.66 119.59
427 237.96 119.59
428 240.53 119.94
429 243.28 119.94
430 248.55 120.14
431 250.03 122.52
432 252.25 123.87
433 252.70 123.89
434 252.79 127.08
435 252.79 130.03
436 252.70 131.07
437 252.11 133.61
438 251.34 136.44
439 250.42 138.32
440 250.02 140.27
441 247.64 143.35
442 246.34 146.50
443 246.34 148.62
444 246.34 149.19
445 246.34 152.10
