Frame X Y
1080 81.22 188.24
1081 81.11 188.25
1082 80.93 188.78
1083 80.91 190.19
1084 80.91 190.31
1085 80.91 190.43
1086 81.36 190.53
1087 81.36 190.53
1088 81.36 191.26
1089 81.08 191.50
1090 80.05 191.51
1091 79.55 191.64
1092 79.15 191.64
1093 79.06 191.64
1094 79.04 191.63
1095 79.04 191.62
1096 79.04 191.59
1097 79.06 191.59
1098 79.06 191.59
1099 79.07 191.79
1100 79.28 191.79
1101 80.19 191.79
1102 84.42 190.24
1103 88.52 188.76
1104 89.53 188.76
1105 90.58 188.76
1106 91.54 188.83
1107 95.47 191.91
1108 96.83 193.42
1109 97.67 193.53
1110 99.21 194.41
1111 99.24 194.46
1112 99.92 194.67
1113 100.34 194.71
1114 101.57 195.71
1115 105.06 195.74
1116 107.95 197.76
1117 109.12 198.61
1118 109.33 199.18
1119 109.54 199.53
1120 109.54 199.85
1121 109.54 200.62
1122 109.14 201.38
1123 108.35 201.95
1124 107.62 202.01
1125 107.27 202.30
1126 106.93 202.30
1127 106.77 202.30
1128 106.39 202.34
1129 103.06 202.42
1130 100.11 202.23
1131 97.76 201.91
1132 95.50 201.44
1133 94.54 200.97
1134 94.38 200.38
1135 94.22 200.34
1136 94.14 200.34
1137 94.00 200.38
1138 93.14 201.12
1139 92.04 203.29
1140 90.84 206.10
1141 89.78 207.95
1142 89.27 210.14
1143 89.08 211.37
1144 88.22 211.47
1145 88.00 211.50
1146 88.00 212.20
1147 88.00 213.04
1148 89.22 213.78
1149 90.28 214.30
1150 93.07 214.44
1151 95.18 215.05
1152 98.57 215.22
1153 99.90 215.59
1154 100.91 216.42
1155 102.30 216.79
1156 102.31 217.76
1157 102.31 218.74
1158 102.30 218.91
1159 102.13 219.83
1160 101.93 219.83
1161 101.93 219.83
1162 101.92 219.55
1163 101.92 218.91
1164 101.92 218.42
1165 102.12 216.99
1166 102.30 215.85
1167 102.30 215.34
1168 102.15 213.85
1169 102.12 212.48
1170 100.11 211.24
1171 98.91 210.51
1172 92.94 209.61
1173 91.94 207.40
1174 91.94 207.40
1175 91.04 206.56
1176 90.28 204.44
1177 89.83 200.44
1178 87.50 196.76
1179 86.43 193.70
1180 86.43 188.64
1181 86.43 183.99
1182 87.02 177.92
1183 88.90 173.07
1184 89.54 169.13
1185 89.68 164.85
1186 89.99 161.77
1187 89.99 158.37
1188 89.99 155.25
1189 89.23 150.71
1190 89.23 146.48
1191 89.23 142.99
1192 90.81 140.50
1193 91.99 137.61
1194 93.64 134.60
1195 93.80 132.35
1196 94.58 129.76
1197 96.58 123.59
1198 96.60 120.28
1199 97.42 119.27
1200 98.81 119.19
1201 101.51 119.06
1202 106.86 118.94
1203 108.51 117.87
1204 110.39 116.75
1205 111.67 116.23
1206 112.67 115.60
1207 112.74 115.60
1208 112.85 115.60
1209 112.87 115.63
1210 112.85 115.63
1211 112.77 115.63
1212 112.77 115.59
1213 112.59 115.09
1214 112.32 114.62
1215 111.47 112.96
1216 110.21 110.48
1217 110.17 109.16
1218 109.51 107.30
1219 109.21 105.75
1220 109.18 105.53
1221 109.14 104.88
1222 108.70 103.85
1223 108.17 103.69
1224 107.42 103.59
1225 106.94 103.48
1226 106.65 101.85
1227 105.86 100.56
1228 104.63 99.60
1229 102.11 96.17
1230 100.39 94.18
1231 98.05 92.19
1232 97.57 90.78
1233 97.57 88.64
1234 97.57 86.81
1235 97.80 85.34
1236 97.86 83.83
1237 100.69 83.65
1238 105.84 83.51
1239 108.95 82.93
1240 111.92 82.93
1241 114.91 81.97
1242 117.50 81.11
1243 121.20 80.34
1244 122.10 79.52
1245 123.06 77.90
1246 123.82 75.64
1247 124.10 73.98
1248 124.88 68.42
1249 127.50 65.76
1250 127.56 63.35
1251 129.56 61.53
1252 132.65 59.78
1253 136.73 58.84
1254 138.65 58.03
1255 142.62 54.26
1256 146.89 51.29
1257 149.99 48.14
1258 153.35 46.95
1259 156.57 43.86
1260 158.94 39.59
1261 162.98 37.19
1262 166.29 34.44
1263 172.07 34.15
1264 173.91 33.79
1265 177.96 31.40
1266 183.01 30.43
1267 186.98 29.74
1268 187.91 29.41
1269 192.79 29.41
1270 195.85 29.41
1271 201.66 30.62
1272 206.49 33.34
1273 210.96 35.04
1274 212.71 37.48
1275 216.61 38.13
1276 221.39 39.78
1277 225.01 39.78
1278 226.40 39.78
1279 230.25 39.73
1280 234.43 39.73
1281 236.50 39.73
1282 240.69 40.32
1283 244.96 41.28
1284 246.85 41.38
1285 248.72 41.67
1286 250.99 41.81
1287 254.44 42.26
1288 255.39 42.40
1289 256.67 42.87
1290 258.18 43.96
1291 259.27 45.34
1292 259.48 45.34
1293 261.17 45.34
1294 263.92 44.97
1295 264.50 43.94
1296 265.97 43.36
1297 268.47 43.36
1298 269.00 43.36
1299 269.99 43.79
1300 270.18 45.21
1301 270.18 47.35
1302 270.18 48.18
1303 269.89 50.23
1304 269.11 52.13
1305 269.11 54.41
1306 269.11 57.06
1307 269.23 59.78
1308 269.88 61.02
1309 270.13 62.87
1310 270.13 65.70
1311 270.29 66.91
1312 270.47 67.22
1313 272.15 69.69
1314 272.15 71.35
1315 272.15 72.21
1316 270.66 73.39
1317 270.66 74.33
1318 270.66 75.01
1319 272.35 75.02
1320 272.98 75.79
1321 273.17 75.79
1322 273.22 75.79
1323 274.52 75.57
1324 274.52 75.36
1325 274.67 73.83
